City,Country,Latitude,Longitude,Year,Population
Istanbul,Turkey,41.06,29.0,2020.0,11180000.0
Izmir,Turkey,38.43,27.14,2020.0,2920000.0
Konya,Turkey,37.87,32.48,2020.0,1060000.0
Kampala,Uganda,0.32,32.57,2020.0,1980000.0
Dnipropetrovs'k,Ukraine,48.42,35.13,2020.0,1040000.0
Donets'k,Ukraine,48.04,37.73,2020.0,970000.0
Kharkiv,Ukraine,49.98,36.2,2020.0,1460000.0
Kyiv,Ukraine,50.44,30.5,2020.0,2770000.0
Odesa,Ukraine,46.46,30.73,2020.0,970000.0
Zaporizhzhya,Ukraine,47.85,35.15,2020.0,770000.0
Al-Iskandariyah,Egypt,31.2,29.9,2020.0,4820000.0
Al-Qahirah,Egypt,30.07,31.25,2020.0,13460000.0
Birmingham,United Kingdom,52.49,-1.86,2020.0,2300000.0
Glasgow,United Kingdom,55.86,-4.26,2020.0,1180000.0
Liverpool,United Kingdom,53.42,-2.97,2020.0,820000.0
London,United Kingdom,51.48,-0.17,2020.0,8620000.0
Manchester,United Kingdom,53.47,-2.26,2020.0,2250000.0
Newcastle upon Tyne,United Kingdom,54.96,-1.6,2020.0,900000.0
West Yorkshire,United Kingdom,53.79,-1.54,2020.0,1550000.0
Dar es Salaam,United Republic of Tanzania,-6.81,39.25,2020.0,4020000.0
Atlanta,United States of America,33.79,-84.34,2020.0,4890000.0
Austin,United States of America,30.27,-97.73,2020.0,1280000.0
Baltimore,United States of America,39.32,-76.61,2020.0,2420000.0
Boston,United States of America,42.37,-71.1,2020.0,4770000.0
Bridgeport-Stamford,United States of America,41.18,-73.19,2020.0,1110000.0
Buffalo,United States of America,42.89,-78.84,2020.0,1100000.0
Charlotte,United States of America,35.2,-80.83,2020.0,1100000.0
Chicago,United States of America,41.82,-87.64,2020.0,9520000.0
Cincinnati,United States of America,39.14,-84.47,2020.0,1760000.0
Cleveland,United States of America,41.39,-81.72,2020.0,2030000.0
"Columbus, Ohio",United States of America,40.04,-82.99,2020.0,1380000.0
Dallas-Fort Worth,United States of America,32.76,-96.66,2020.0,5150000.0
Dayton,United States of America,39.75,-84.19,2020.0,840000.0
Denver-Aurora,United States of America,39.57,-105.07,2020.0,2500000.0
Detroit,United States of America,42.39,-83.07,2020.0,4360000.0
El Paso,United States of America,31.77,-106.45,2020.0,820000.0
Hartford,United States of America,41.76,-72.7,2020.0,990000.0
Honolulu,United States of America,21.32,-157.86,2020.0,850000.0
Houston,United States of America,29.77,-95.4,2020.0,4790000.0
Indianapolis,United States of America,39.81,-86.13,2020.0,1560000.0
"Jacksonville, Florida",United States of America,30.33,-81.65,2020.0,1070000.0
Kansas City,United States of America,38.99,-94.62,2020.0,1580000.0
Las Vegas,United States of America,36.17,-115.13,2020.0,2010000.0
Los Angeles-Long Beach-Santa Ana,United States of America,34.0,-118.25,2020.0,13160000.0
Louisville,United States of America,38.25,-85.76,2020.0,1030000.0
Memphis,United States of America,35.11,-90.0,2020.0,1170000.0
Miami,United States of America,25.83,-80.27,2020.0,5970000.0
Milwaukee,United States of America,43.06,-87.99,2020.0,1500000.0
Minneapolis-St. Paul,United States of America,44.92,-93.3,2020.0,2810000.0
Nashville-Davidson,United States of America,36.14,-86.81,2020.0,960000.0
New Orleans,United States of America,29.95,-90.09,2020.0,980000.0
New York-Newark,United States of America,40.7,-73.9,2020.0,19970000.0
Oklahoma City,United States of America,35.48,-97.53,2020.0,850000.0
Orlando,United States of America,28.54,-81.37,2020.0,1470000.0
Philadelphia,United States of America,39.92,-75.21,2020.0,5840000.0
Phoenix-Mesa,United States of America,33.5,-112.11,2020.0,3840000.0
Pittsburgh,United States of America,40.49,-79.99,2020.0,1970000.0
Portland,United States of America,45.44,-122.64,2020.0,2040000.0
Providence,United States of America,41.81,-71.42,2020.0,1380000.0
Richmond,United States of America,37.56,-77.47,2020.0,990000.0
Riverside-San Bernardino,United States of America,34.12,-117.29,2020.0,1890000.0
Rochester,United States of America,43.21,-77.63,2020.0,820000.0
Sacramento,United States of America,38.56,-121.42,2020.0,1740000.0
Salt Lake City,United States of America,40.69,-111.89,2020.0,1050000.0
San Antonio,United States of America,29.42,-98.52,2020.0,1590000.0
San Diego,United States of America,32.76,-117.12,2020.0,3130000.0
San Francisco-Oakland,United States of America,37.79,-122.38,2020.0,3680000.0
San Jose,United States of America,37.3,-121.84,2020.0,1800000.0
Seattle,United States of America,47.58,-122.31,2020.0,3300000.0
St. Louis,United States of America,38.63,-90.34,2020.0,2360000.0
Tampa-St. Petersburg,United States of America,27.99,-82.59,2020.0,2490000.0
Tucson,United States of America,32.22,-110.92,2020.0,900000.0
Virginia Beach,United States of America,36.83,-76.08,2020.0,1610000.0
"Washington, D.C.",United States of America,38.89,-76.95,2020.0,4640000.0
Ouagadougou,Burkina Faso,12.48,-1.67,2020.0,1680000.0
Montevideo,Uruguay,-34.92,-56.16,2020.0,1510000.0
Tashkent,Uzbekistan,41.24,69.34,2020.0,2420000.0
Barquisimeto,Venezuela (Bolivarian Republic of),10.06,-69.33,2020.0,1280000.0
Caracas,Venezuela (Bolivarian Republic of),10.49,-66.89,2020.0,3310000.0
Maracaibo,Venezuela (Bolivarian Republic of),10.64,-71.63,2020.0,2370000.0
Maracay,Venezuela (Bolivarian Republic of),10.24,-67.59,2020.0,1140000.0
Valencia,Venezuela (Bolivarian Republic of),10.17,-68.0,2020.0,2060000.0
Al-Hudaydah,Yemen,14.79,42.94,2020.0,1230000.0
Sana'a',Yemen,15.36,44.2,2020.0,2960000.0
Ta'izz,Yemen,13.57,44.01,2020.0,1160000.0
Lusaka,Zambia,-15.42,28.17,2020.0,1590000.0
Sofia,Bulgaria,42.7,23.33,2025.0,1240000.0
Mandalay,Myanmar,21.97,96.08,2025.0,1310000.0
Nay Pyi Taw,Myanmar,19.75,96.1,2025.0,1320000.0
Yangon,Myanmar,16.87,96.12,2025.0,5360000.0
Minsk,Belarus,53.89,27.57,2025.0,1880000.0
Phnum Pénh,Cambodia,11.56,104.91,2025.0,2460000.0
El Djazaïr,Algeria,36.78,3.05,2025.0,4240000.0
Wahran,Algeria,35.74,-0.52,2025.0,1030000.0
Douala,Cameroon,4.13,9.7,2025.0,2720000.0
Yaoundé,Cameroon,3.86,11.51,2025.0,2310000.0
Calgary,Canada,51.03,-114.04,2025.0,1300000.0
Edmonton,Canada,53.55,-113.5,2025.0,1220000.0
Montréal,Canada,45.54,-73.65,2025.0,4010000.0
Ottawa-Gatineau,Canada,45.37,-75.65,2025.0,1270000.0
Toronto,Canada,43.72,-79.41,2025.0,5830000.0
Vancouver,Canada,49.27,-122.96,2025.0,2380000.0
N'Djaména,Chad,12.1,15.24,2025.0,1750000.0
Santiago,Chile,-33.43,-70.65,2025.0,6220000.0
Valparaíso,Chile,-33.02,-71.55,2025.0,960000.0
"Anshan, Liaoning",China,41.11,122.97,2025.0,2030000.0
Anshun,China,26.25,105.93,2025.0,1080000.0
Anyang,China,36.1,114.33,2025.0,1160000.0
Baoding,China,38.85,115.48,2025.0,1480000.0
Baotou,China,40.65,109.8,2025.0,2690000.0
Beijing,China,39.9,116.38,2025.0,13810000.0
Bengbu,China,32.93,117.35,2025.0,1140000.0
Benxi,China,41.3,123.77,2025.0,1250000.0
Changchun,China,43.88,125.31,2025.0,4080000.0
Changde,China,29.03,111.68,2025.0,1850000.0
"Changsha, Hunan",China,28.09,113.0,2025.0,3440000.0
"Changzhou, Jiangsu",China,31.78,119.97,2025.0,1770000.0
Chengdu,China,30.67,104.07,2025.0,5010000.0
Chifeng,China,42.27,118.95,2025.0,1620000.0
Chongqing,China,29.54,106.52,2025.0,7820000.0
Dalian,China,39.03,121.59,2025.0,3970000.0
Dandong,China,40.11,124.38,2025.0,1120000.0
Daqing,China,46.58,125.0,2025.0,2250000.0
"Datong, Shanxi",China,40.06,113.28,2025.0,2490000.0
"Dongguan, Guangdong",China,23.03,113.71,2025.0,5810000.0
Foshan,China,23.03,113.71,2025.0,1260000.0
"Fushun, Liaoning",China,41.85,123.9,2025.0,1800000.0
Fuxin,China,42.01,121.65,2025.0,1040000.0
Fuyang,China,30.05,119.94,2025.0,1040000.0
"Fuzhou, Fujian",China,26.07,119.3,2025.0,3440000.0
"Guangzhou, Guangdong",China,23.09,113.29,2025.0,11220000.0
Guilin,China,25.27,110.29,2025.0,1320000.0
Guiyang,China,26.57,106.7,2025.0,4820000.0
Haerbin,China,45.75,126.62,2025.0,4420000.0
Handan,China,36.6,114.48,2025.0,2170000.0
Hangzhou,China,30.25,120.16,2025.0,3970000.0
Hefei,China,31.86,117.27,2025.0,2700000.0
Hengyang,China,26.9,112.6,2025.0,1320000.0
Heze,China,35.23,115.43,2025.0,1660000.0
Hohhot,China,40.81,111.64,2025.0,2300000.0
Huai'an,China,33.5,119.13,2025.0,1570000.0
Huaibei,China,34.15,116.65,2025.0,1230000.0
Huainan,China,32.61,116.98,2025.0,1810000.0
Huzhou,China,30.86,120.1,2025.0,1540000.0
Jiamusi,China,46.83,130.35,2025.0,1340000.0
Jiaozuo,China,35.24,113.22,2025.0,1120000.0
Jiaxing,China,30.76,120.75,2025.0,1270000.0
Jilin,China,43.85,126.56,2025.0,3170000.0
"Jinan, Shandong",China,36.65,116.96,2025.0,3450000.0
"Jining, Shandong",China,35.4,116.56,2025.0,1520000.0
"Jinxi, Liaoning",China,41.11,122.05,2025.0,3250000.0
Jinzhou,China,41.1,121.13,2025.0,1220000.0
"Jixi, Heilongjiang",China,45.3,130.96,2025.0,1210000.0
Kaifeng,China,34.79,114.34,2025.0,1110000.0
Kaohsiung,China,22.6,120.28,2025.0,1900000.0
Kunming,China,25.05,102.7,2025.0,3690000.0
Langfang,China,39.51,116.7,2025.0,1050000.0
Lanzhou,China,36.11,103.59,2025.0,3390000.0
Leshan,China,29.58,103.75,2025.0,1430000.0
Lianyungang,China,41.26,119.16,2025.0,1060000.0
Liaoyang,China,41.26,123.17,2025.0,1010000.0
Linfen,China,36.08,111.51,2025.0,1090000.0
"Linyi, Shandong",China,35.05,118.31,2025.0,2590000.0
Liuan,China,31.73,116.46,2025.0,2120000.0
Liupanshui,China,26.59,104.83,2025.0,1630000.0
Liuzhou,China,24.31,109.38,2025.0,2000000.0
Luoyang,China,34.67,112.36,2025.0,2210000.0
Luzhou,China,28.88,105.43,2025.0,2050000.0
"Mianyang, Sichuan",China,31.46,104.75,2025.0,1840000.0
Mudanjiang,China,44.58,129.59,2025.0,1660000.0
Nanchang,China,28.67,115.88,2025.0,3170000.0
Nanchong,China,28.68,115.88,2025.0,2880000.0
"Nanjing, Jiangsu",China,32.04,118.76,2025.0,4490000.0
Nanning,China,22.83,108.29,2025.0,2870000.0
Nantong,China,32.0,120.83,2025.0,1270000.0
"Nanyang, Henan",China,33.0,112.53,2025.0,2580000.0
Neijiang,China,29.58,105.06,2025.0,1820000.0
Ningbo,China,29.86,121.55,2025.0,2550000.0
"Pingdingshan, Henan",China,33.73,113.3,2025.0,1010000.0
"Pingxiang, Jiangxi",China,27.63,113.85,2025.0,1290000.0
Qingdao,China,36.14,120.43,2025.0,3520000.0
Qinhuangdao,China,39.93,119.6,2025.0,1340000.0
Qiqihaer,China,47.34,123.96,2025.0,2040000.0
Quanzhou,China,24.91,118.58,2025.0,1950000.0
Shanghai,China,31.24,121.47,2025.0,18470000.0
Shangqiu,China,34.41,115.63,2025.0,2330000.0
Shantou,China,23.36,116.7,2025.0,2160000.0
Shaoxing,China,30.0,120.58,2025.0,1040000.0
Shenyang,China,41.8,123.38,2025.0,5810000.0
Shenzhen,China,22.55,114.1,2025.0,9650000.0
Shijiazhuang,China,38.07,114.55,2025.0,3200000.0
"Suining, Sichuan",China,30.51,105.56,2025.0,1770000.0
"Suzhou, Anhui",China,33.61,117.0,2025.0,2610000.0
"Suzhou, Jiangsu",China,31.3,120.6,2025.0,2200000.0
"Taian, Shandong",China,36.16,117.11,2025.0,2020000.0
Taichung,China,24.14,120.67,2025.0,1400000.0
Tainan,China,23.01,120.2,2025.0,950000.0
Taipei,China,25.03,121.5,2025.0,3100000.0
"Taiyuan, Shanxi",China,37.89,112.55,2025.0,3720000.0
"Tangshan, Hebei",China,39.61,118.18,2025.0,2370000.0
Tianjin,China,39.12,117.18,2025.0,8740000.0
Tianmen,China,30.41,112.85,2025.0,2120000.0
Tianshui,China,34.58,105.73,2025.0,1530000.0
Tongliao,China,43.61,122.26,2025.0,1130000.0
Ürümqi (Wulumqi),China,43.78,87.58,2025.0,2850000.0
Weifang,China,36.71,119.1,2025.0,1980000.0
Wenzhou,China,27.99,120.65,2025.0,3110000.0
Wuhan,China,30.57,114.27,2025.0,8840000.0
"Wuhu, Anhui",China,31.33,118.35,2025.0,1060000.0
"Wuxi, Jiangsu",China,33.0,120.0,2025.0,2330000.0
Xiamen,China,24.46,118.07,2025.0,3330000.0
"Xi'an, Shaanxi",China,34.26,108.9,2025.0,4930000.0
"Xiangfan, Hubei",China,30.4,114.88,2025.0,1430000.0
Xiantao,China,30.38,113.4,2025.0,1930000.0
"Xianyang, Shaanxi",China,34.35,108.71,2025.0,1480000.0
"Xingyi, Guizhou",China,24.53,104.31,2025.0,1060000.0
Xining,China,36.64,101.76,2025.0,1400000.0
Xinxiang,China,35.3,113.86,2025.0,1180000.0
Xinyang,China,32.13,114.05,2025.0,2050000.0
Xinyu,China,27.79,114.92,2025.0,1200000.0
Xuanzhou,China,27.09,112.71,2025.0,1080000.0
Xuzhou,China,34.26,117.16,2025.0,2790000.0
"Yancheng, Jiangsu",China,33.38,120.11,2025.0,1130000.0
Yantai,China,37.45,121.44,2025.0,2800000.0
Yibin,China,28.76,104.61,2025.0,1160000.0
Yichang,China,30.7,111.28,2025.0,1170000.0
"Yichun, Heilongjiang",China,47.73,128.9,2025.0,930000.0
"Yichun, Jiangxi",China,27.8,114.38,2025.0,1230000.0
Yinchuan,China,38.46,106.26,2025.0,1330000.0
Yingkou,China,40.66,122.23,2025.0,1030000.0
"Yiyang, Hunan",China,28.58,112.33,2025.0,1710000.0
Yongzhou,China,26.21,111.61,2025.0,1230000.0
Yuci,China,37.68,112.73,2025.0,1140000.0
Yueyang,China,29.36,113.1,2025.0,960000.0
"Yulin, Guangxi",China,22.63,110.15,2025.0,1510000.0
Zaozhuang,China,34.86,117.55,2025.0,2670000.0
Zhangjiakou,China,40.81,114.88,2025.0,1360000.0
Zhanjiang,China,21.2,110.4,2025.0,2080000.0
Zhaotong,China,27.31,103.71,2025.0,1040000.0
Zhengzhou,China,34.75,113.64,2025.0,3240000.0
"Zhenjiang, Jiangsu",China,32.2,119.41,2025.0,1150000.0
Zhuhai,China,22.27,113.56,2025.0,1370000.0
Zhuzhou,China,27.85,113.13,2025.0,1440000.0
Zibo,China,36.78,118.05,2025.0,3810000.0
Zigong,China,29.4,104.78,2025.0,1380000.0
Zunyi,China,27.68,106.9,2025.0,1140000.0
Barranquilla,Colombia,10.98,-74.8,2025.0,2160000.0
Bogotá,Colombia,4.63,-74.08,2025.0,9300000.0
Bucaramanga,Colombia,7.11,-73.11,2025.0,1220000.0
Cali,Colombia,3.45,-76.52,2025.0,2680000.0
Cartagena,Colombia,10.41,-75.53,2025.0,1090000.0
Medellín,Colombia,6.24,-75.59,2025.0,3980000.0
Brazzaville,Congo,-4.28,15.28,2025.0,1940000.0
Kananga,Democratic Republic of the Congo,-5.89,22.4,2025.0,1380000.0
Kinshasa,Democratic Republic of the Congo,-4.32,15.29,2025.0,13880000.0
Lubumbashi,Democratic Republic of the Congo,-11.68,27.54,2025.0,2410000.0
Mbuji-Mayi,Democratic Republic of the Congo,-6.14,23.66,2025.0,2330000.0
San José,Costa Rica,9.93,-84.07,2025.0,1630000.0
La Habana,Cuba,23.04,-82.41,2025.0,2150000.0
Praha,Czech Republic,50.1,14.45,2025.0,1160000.0
Cotonou,Benin,6.35,2.43,2025.0,1200000.0
København,Denmark,55.71,12.54,2025.0,1100000.0
Santo Domingo,Dominican Republic,18.48,-69.89,2025.0,2720000.0
Guayaquil,Ecuador,-2.2,-79.9,2025.0,3150000.0
Quito,Ecuador,-0.22,-78.52,2025.0,2190000.0
San Salvador,El Salvador,13.7,-89.2,2025.0,1780000.0
Addis Ababa,Ethiopia,9.02,38.7,2025.0,5080000.0
Huambo,Angola,-12.76,15.73,2025.0,1570000.0
Luanda,Angola,-8.81,13.23,2025.0,7150000.0
Helsinki,Finland,60.19,24.97,2025.0,1200000.0
Bordeaux,France,44.84,-0.59,2025.0,850000.0
Lille,France,50.63,3.06,2025.0,1100000.0
Lyon,France,45.74,4.85,2025.0,1500000.0
Marseille-Aix-en-Provence,France,43.28,5.38,2025.0,1470000.0
Nice-Cannes,France,43.55,7.01,2025.0,980000.0
Paris,France,48.88,2.43,2025.0,10030000.0
Toulouse,France,43.59,1.43,2025.0,900000.0
Tbilisi,Georgia,41.72,44.78,2025.0,1110000.0
Berlin,Germany,52.51,13.32,2025.0,3440000.0
Hamburg,Germany,53.57,10.02,2025.0,1790000.0
Köln,Germany,50.94,6.93,2025.0,1060000.0
München,Germany,48.14,11.54,2025.0,1320000.0
Accra,Ghana,5.55,-0.2,2025.0,3040000.0
Kumasi,Ghana,6.68,-1.62,2025.0,2390000.0
Athínai,Greece,37.94,23.65,2025.0,3300000.0
Thessaloniki,Greece,40.62,22.79,2025.0,860000.0
Baku,Azerbaijan,40.32,49.81,2025.0,2100000.0
Buenos Aires,Argentina,-34.62,-58.44,2025.0,13650000.0
Córdoba,Argentina,-31.31,-64.17,2025.0,1610000.0
Mendoza,Argentina,-32.89,-68.83,2025.0,990000.0
Rosario,Argentina,-32.93,-60.66,2025.0,1330000.0
San Miguel de Tucumán,Argentina,-26.82,-65.21,2025.0,900000.0
Ciudad de Guatemala (Guatemala City),Guatemala,14.61,-90.52,2025.0,1480000.0
Conakry,Guinea,9.54,-13.67,2025.0,2390000.0
Port-au-Prince,Haiti,18.52,-72.34,2025.0,3010000.0
Tegucigalpa,Honduras,14.09,-87.2,2025.0,1320000.0
Hong Kong,"China, Hong Kong Special Administrative Region",22.27,114.17,2025.0,8040000.0
Budapest,Hungary,47.51,19.09,2025.0,1660000.0
Agra,India,27.18,78.02,2025.0,2120000.0
Ahmadabad,India,23.03,72.56,2025.0,6990000.0
Aligarh,India,27.88,78.08,2025.0,1080000.0
Allahabad,India,25.45,81.85,2025.0,1590000.0
Amritsar,India,31.63,74.87,2025.0,1620000.0
Asansol,India,23.68,86.98,2025.0,1780000.0
Aurangabad,India,19.78,75.29,2025.0,1500000.0
Bangalore,India,12.97,77.58,2025.0,8800000.0
Bareilly,India,28.55,80.12,2025.0,1090000.0
Bhiwandi,India,19.29,73.06,2025.0,1080000.0
Bhopal,India,23.22,77.41,2025.0,2290000.0
Bhubaneswar,India,20.26,85.83,2025.0,1150000.0
Chandigarh,India,30.73,76.78,2025.0,1310000.0
Chennai,India,13.06,80.24,2025.0,9170000.0
Coimbatore,India,11.01,76.97,2025.0,2240000.0
Delhi,India,28.66,77.21,2025.0,20480000.0
Dhanbad,India,23.8,86.45,2025.0,1660000.0
Durg-Bhilainagar,India,21.22,81.43,2025.0,1460000.0
Faridabad,India,28.42,77.3,2025.0,1890000.0
Ghaziabad,India,28.67,77.42,2025.0,1830000.0
Guwahati,India,26.17,91.77,2025.0,1320000.0
Gwalior,India,26.14,78.1,2025.0,1300000.0
Hubli-Dharwad,India,15.36,75.08,2025.0,1180000.0
Hyderabad,India,17.39,78.48,2025.0,8220000.0
Indore,India,22.42,75.54,2025.0,2700000.0
Jabalpur,India,23.15,79.97,2025.0,1700000.0
Jaipur,India,26.9,75.8,2025.0,3870000.0
Jalandhar,India,31.32,75.57,2025.0,1150000.0
Jammu,India,33.45,76.24,2025.0,1080000.0
Jamshedpur,India,22.8,86.18,2025.0,1730000.0
Jodhpur,India,26.28,73.02,2025.0,1330000.0
Kanpur,India,26.45,80.31,2025.0,4140000.0
Kochi,India,9.97,76.27,2025.0,2000000.0
Kolkata,India,22.54,88.33,2025.0,18710000.0
Kota,India,25.18,75.83,2025.0,1110000.0
Kozhikode,India,26.28,75.77,2025.0,1260000.0
Lucknow,India,26.84,80.91,2025.0,3550000.0
Ludhiana,India,30.91,75.85,2025.0,2190000.0
Madurai,India,9.91,78.12,2025.0,1700000.0
Meerut,India,28.99,77.7,2025.0,1860000.0
Moradabad,India,28.83,78.78,2025.0,1060000.0
Mumbai,India,19.07,72.82,2025.0,24050000.0
Mysore,India,12.3,76.65,2025.0,1180000.0
Nagpur,India,21.15,79.08,2025.0,3220000.0
Nashik,India,20.02,73.5,2025.0,1980000.0
Patna,India,25.61,85.13,2025.0,2880000.0
Pune,India,18.53,73.85,2025.0,6140000.0
Raipur,India,21.23,81.63,2025.0,1180000.0
Rajkot,India,22.3,70.78,2025.0,1700000.0
Ranchi,India,23.35,85.33,2025.0,1400000.0
Salem,India,11.65,78.16,2025.0,1170000.0
Solapur,India,17.68,75.92,2025.0,1420000.0
Srinagar,India,34.08,74.8,2025.0,1520000.0
Surat,India,21.16,72.83,2025.0,5140000.0
Thiruvananthapuram,India,8.48,76.95,2025.0,1260000.0
Tiruchirappalli,India,10.81,78.69,2025.0,1260000.0
Vadodara,India,22.3,73.2,2025.0,2320000.0
Varanasi,India,25.28,82.95,2025.0,1780000.0
Vijayawada,India,16.51,80.61,2025.0,1500000.0
Visakhapatnam,India,17.74,83.33,2025.0,2020000.0
Adelaide,Australia,-34.81,138.52,2025.0,1260000.0
Brisbane,Australia,-27.45,153.02,2025.0,2170000.0
Melbourne,Australia,-37.85,145.07,2025.0,4140000.0
Perth,Australia,-31.95,115.85,2025.0,1750000.0
Sydney,Australia,-33.88,151.02,2025.0,4720000.0
Bandar Lampung,Indonesia,-5.45,105.26,2025.0,1170000.0
Bandung,Indonesia,-6.91,107.6,2025.0,3160000.0
Bogor,Indonesia,-6.6,106.8,2025.0,1260000.0
Jakarta,Indonesia,-6.16,106.8,2025.0,11690000.0
Malang,Indonesia,-7.98,112.62,2025.0,1060000.0
Medan,Indonesia,3.58,98.67,2025.0,2790000.0
Padang,Indonesia,-0.95,100.35,2025.0,1170000.0
Palembang,Indonesia,-2.99,104.75,2025.0,2360000.0
Pekan Baru,Indonesia,0.53,101.45,2025.0,1130000.0
Semarang,Indonesia,-6.97,110.42,2025.0,1790000.0
Surabaya,Indonesia,-7.39,112.68,2025.0,3720000.0
Ujung Pandang,Indonesia,-5.13,119.41,2025.0,1710000.0
Ahvaz,Iran (Islamic Republic of),31.31,48.68,2025.0,1250000.0
Esfahan,Iran (Islamic Republic of),32.65,51.67,2025.0,2070000.0
Karaj,Iran (Islamic Republic of),35.81,50.96,2025.0,1950000.0
Kermanshah,Iran (Islamic Republic of),34.3,47.05,2025.0,980000.0
Mashhad,Iran (Islamic Republic of),36.28,59.59,2025.0,3150000.0
Qom,Iran (Islamic Republic of),34.65,50.88,2025.0,1230000.0
Shiraz,Iran (Islamic Republic of),29.6,52.53,2025.0,1520000.0
Tabriz,Iran (Islamic Republic of),38.08,46.28,2025.0,1740000.0
Tehran,Iran (Islamic Republic of),35.77,51.44,2025.0,9400000.0
Al-Basrah,Iraq,30.5,47.76,2025.0,1140000.0
Al-Mawsil,Iraq,36.33,43.13,2025.0,1890000.0
Baghdad,Iraq,33.33,44.39,2025.0,7340000.0
Irbil,Iraq,36.16,44.01,2025.0,1300000.0
Dublin,Ireland,53.34,-6.25,2025.0,1260000.0
Hefa,Israel,32.76,35.0,2025.0,1160000.0
Tel Aviv-Yafo,Israel,32.04,34.76,2025.0,3600000.0
Milano,Italy,45.47,9.18,2025.0,2940000.0
Napoli,Italy,40.83,14.25,2025.0,2250000.0
Palermo,Italy,38.12,13.35,2025.0,870000.0
Rome,Italy,41.87,12.51,2025.0,3330000.0
Torino,Italy,45.07,7.66,2025.0,1640000.0
Abidjan,Côte d'Ivoire,5.32,-4.02,2025.0,5430000.0
Fukuoka-Kitakyushu,Japan,33.57,130.4,2025.0,2830000.0
Hiroshima,Japan,34.37,132.44,2025.0,2050000.0
Kyoto,Japan,35.0,135.75,2025.0,1800000.0
Nagoya,Japan,35.15,136.92,2025.0,3300000.0
Osaka-Kobe,Japan,34.63,135.51,2025.0,11370000.0
Sapporo,Japan,43.05,141.34,2025.0,2560000.0
Sendai,Japan,38.25,140.89,2025.0,2290000.0
Tokyo,Japan,35.68,139.8,2025.0,36400000.0
Almaty,Kazakhstan,43.25,76.91,2025.0,1360000.0
Kabul,Afghanistan,34.53,69.13,2025.0,5840000.0
Wien,Austria,48.2,16.32,2025.0,2480000.0
Amman,Jordan,31.94,35.93,2025.0,1270000.0
Mombasa,Kenya,-4.05,39.65,2025.0,1450000.0
Nairobi,Kenya,-1.26,36.8,2025.0,4880000.0
Hamhung,Democratic People's Republic of Korea,39.91,127.55,2025.0,850000.0
N'ampo,Democratic People's Republic of Korea,38.73,125.4,2025.0,1230000.0
P'yongyang,Democratic People's Republic of Korea,39.02,125.75,2025.0,3540000.0
Bucheon,Republic of Korea,37.5,126.78,2025.0,950000.0
Busan,Republic of Korea,35.1,129.03,2025.0,3380000.0
Daegu,Republic of Korea,35.86,128.6,2025.0,2460000.0
Daejon,Republic of Korea,36.35,127.38,2025.0,1540000.0
Goyang,Republic of Korea,37.65,126.8,2025.0,1010000.0
Gwangju,Republic of Korea,35.16,126.91,2025.0,1510000.0
Incheon,Republic of Korea,37.48,126.63,2025.0,2610000.0
Seongnam,Republic of Korea,37.43,127.15,2025.0,970000.0
Seoul,Republic of Korea,37.54,126.93,2025.0,9740000.0
Suweon,Republic of Korea,37.26,127.01,2025.0,1180000.0
Ulsan,Republic of Korea,35.55,129.31,2025.0,1100000.0
Al Kuwayt (Kuwait City),Kuwait,29.38,47.97,2025.0,2790000.0
Bishkek,Kyrgyzstan,42.87,74.77,2025.0,1010000.0
Bayrut,Lebanon,33.88,35.49,2025.0,2120000.0
Monrovia,Liberia,6.3,-10.79,2025.0,1750000.0
Banghazi,Libyan Arab Jamahiriya,32.12,20.06,2025.0,1500000.0
Tarabulus,Libyan Arab Jamahiriya,32.9,13.18,2025.0,2710000.0
Antananarivo,Madagascar,-18.9,47.52,2025.0,2640000.0
Johore Bharu,Malaysia,1.5,103.76,2025.0,1290000.0
Klang,Malaysia,3.03,101.45,2025.0,1500000.0
Kuala Lumpur,Malaysia,3.14,101.7,2025.0,1820000.0
Bamako,Mali,12.65,-7.98,2025.0,2630000.0
Aguascalientes,Mexico,21.88,-102.29,2025.0,1050000.0
Chihuahua,Mexico,28.63,-106.07,2025.0,950000.0
Ciudad de México,Mexico,19.42,-99.12,2025.0,20700000.0
Ciudad Juárez,Mexico,31.73,-106.48,2025.0,1540000.0
Culiacán,Mexico,24.8,-107.38,2025.0,930000.0
Guadalajara,Mexico,20.67,-103.34,2025.0,4850000.0
León de los Aldamas,Mexico,21.11,-101.68,2025.0,1760000.0
Mérida,Mexico,20.97,-89.62,2025.0,1140000.0
Mexicali,Mexico,32.65,-115.46,2025.0,1050000.0
Monterrey,Mexico,25.67,-100.31,2025.0,4300000.0
Puebla,Mexico,19.04,-98.19,2025.0,2580000.0
Querétaro,Mexico,20.58,-100.38,2025.0,1170000.0
Saltillo,Mexico,25.41,-100.99,2025.0,910000.0
San Luis Potosí,Mexico,22.15,-100.97,2025.0,1180000.0
Tijuana,Mexico,32.52,-117.03,2025.0,1880000.0
Toluca de Lerdo,Mexico,19.28,-99.66,2025.0,1740000.0
Torreón,Mexico,25.55,-103.76,2025.0,1340000.0
Ulaanbaatar,Mongolia,47.92,106.91,2025.0,1040000.0
Chittagong,Bangladesh,22.32,91.82,2025.0,6690000.0
Dhaka,Bangladesh,23.7,90.4,2025.0,19420000.0
Khulna,Bangladesh,22.84,89.55,2025.0,2290000.0
